,batting_team,bowling_team,venue,runs_left,balls_left,wickets_left,runs_target_y,crr,rrr,result
463,Punjab Kings,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",47.0,9,6,241.0,10.5,31.3,0
464,Punjab Kings,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",46.0,8,6,241.0,10.4,34.5,0
465,Punjab Kings,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",44.0,7,6,241.0,10.5,37.7,0
466,Punjab Kings,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",43.0,6,6,241.0,10.4,43.0,0
467,Punjab Kings,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",42.0,5,6,241.0,10.4,50.4,0
468,Punjab Kings,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",41.0,4,6,241.0,10.3,61.5,0
469,Punjab Kings,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",41.0,3,6,241.0,10.3,82.0,0
470,Punjab Kings,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",35.0,2,6,241.0,10.5,105.0,0
471,Punjab Kings,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",34.0,1,6,241.0,10.4,204.0,0
595,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",130.0,119,10,130.0,0.0,6.6,0
596,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",130.0,118,10,130.0,0.0,6.6,0
597,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",130.0,117,10,130.0,0.0,6.7,0
598,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",130.0,116,10,130.0,0.0,6.7,0
599,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",126.0,115,10,130.0,4.8,6.6,0
600,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",122.0,114,10,130.0,8.0,6.4,0
601,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",118.0,113,10,130.0,10.3,6.3,0
602,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",114.0,112,10,130.0,12.0,6.1,0
603,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",110.0,111,10,130.0,13.3,5.9,0
604,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",110.0,110,9,130.0,12.0,6.0,0
605,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",110.0,109,9,130.0,10.9,6.1,0
606,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",109.0,108,9,130.0,10.5,6.1,0
608,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",109.0,107,9,130.0,9.7,6.1,0
609,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",105.0,106,9,130.0,10.7,5.9,0
610,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",105.0,105,9,130.0,10.0,6.0,0
611,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",104.0,104,9,130.0,9.8,6.0,0
612,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",104.0,103,9,130.0,9.2,6.1,0
613,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",104.0,102,9,130.0,8.7,6.1,0
614,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",103.0,101,9,130.0,8.5,6.1,0
615,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",103.0,100,9,130.0,8.1,6.2,0
616,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",99.0,99,9,130.0,8.9,6.0,0
617,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",98.0,98,9,130.0,8.7,6.0,0
618,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",94.0,97,9,130.0,9.4,5.8,0
619,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",94.0,96,9,130.0,9.0,5.9,0
620,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",94.0,95,9,130.0,8.6,5.9,0
621,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",93.0,94,9,130.0,8.5,5.9,0
622,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",87.0,93,9,130.0,9.6,5.6,0
623,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",83.0,92,9,130.0,10.1,5.4,0
624,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",83.0,91,9,130.0,9.7,5.5,0
625,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",82.0,90,9,130.0,9.6,5.5,0
626,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",82.0,89,9,130.0,9.3,5.5,0
627,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",81.0,88,9,130.0,9.2,5.5,0
628,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",80.0,88,9,130.0,9.4,5.5,0
629,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",80.0,87,9,130.0,9.1,5.5,0
630,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",76.0,86,9,130.0,9.5,5.3,0
631,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",75.0,85,9,130.0,9.4,5.3,0
632,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",75.0,84,9,130.0,9.2,5.4,0
633,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",74.0,83,9,130.0,9.1,5.3,0
634,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",73.0,82,9,130.0,9.0,5.3,0
635,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",73.0,81,9,130.0,8.8,5.4,0
636,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",73.0,80,9,130.0,8.6,5.5,0
637,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",72.0,79,9,130.0,8.5,5.5,0
638,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",71.0,78,9,130.0,8.4,5.5,0
639,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",70.0,77,9,130.0,8.4,5.5,0
640,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",66.0,76,9,130.0,8.7,5.2,0
641,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",65.0,75,9,130.0,8.7,5.2,0
643,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",61.0,74,9,130.0,9.0,4.9,0
644,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",59.0,73,9,130.0,9.1,4.8,0
645,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",59.0,72,9,130.0,8.9,4.9,0
646,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",59.0,71,9,130.0,8.7,5.0,0
647,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",58.0,70,9,130.0,8.6,5.0,0
648,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",54.0,69,9,130.0,8.9,4.7,0
649,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",54.0,68,9,130.0,8.8,4.8,0
650,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",53.0,67,9,130.0,8.7,4.7,0
651,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",52.0,66,9,130.0,8.7,4.7,0
652,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",52.0,65,9,130.0,8.5,4.8,0
653,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",51.0,64,9,130.0,8.5,4.8,0
654,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",47.0,64,9,130.0,8.9,4.4,0
655,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",46.0,63,9,130.0,8.8,4.4,0
656,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",45.0,62,9,130.0,8.8,4.4,0
657,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",45.0,61,9,130.0,8.6,4.4,0
658,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",44.0,60,9,130.0,8.6,4.4,0
659,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",43.0,59,9,130.0,8.6,4.4,0
660,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",42.0,58,9,130.0,8.5,4.3,0
661,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",38.0,57,9,130.0,8.8,4.0,0
662,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",37.0,56,9,130.0,8.7,4.0,0
663,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",36.0,55,9,130.0,8.7,3.9,0
664,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",35.0,54,9,130.0,8.6,3.9,0
665,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",34.0,53,9,130.0,8.6,3.8,0
666,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",33.0,52,9,130.0,8.6,3.8,0
667,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",31.0,51,9,130.0,8.6,3.6,0
668,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",30.0,50,9,130.0,8.6,3.6,0
669,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",30.0,49,9,130.0,8.5,3.7,0
670,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",30.0,48,9,130.0,8.3,3.8,0
671,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",29.0,47,9,130.0,8.3,3.7,0
672,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",28.0,46,9,130.0,8.3,3.7,0
673,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",27.0,45,9,130.0,8.2,3.6,0
674,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",26.0,44,9,130.0,8.2,3.5,0
675,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",25.0,43,9,130.0,8.2,3.5,0
676,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",20.0,42,9,130.0,8.5,2.9,0
677,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",19.0,42,9,130.0,8.5,2.7,0
678,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",18.0,41,9,130.0,8.5,2.6,0
679,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",18.0,40,9,130.0,8.4,2.7,0
680,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",17.0,39,9,130.0,8.4,2.6,0
681,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",16.0,38,9,130.0,8.3,2.5,0
682,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",15.0,37,9,130.0,8.3,2.4,0
683,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",15.0,36,9,130.0,8.2,2.5,0
684,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",14.0,35,9,130.0,8.2,2.4,0
685,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",13.0,35,9,130.0,8.3,2.2,0
686,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",9.0,34,9,130.0,8.4,1.6,0
687,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",7.0,33,9,130.0,8.5,1.3,0
688,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",3.0,32,9,130.0,8.7,0.6,0
689,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",2.0,31,9,130.0,8.6,0.4,0
690,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",2.0,30,9,130.0,8.5,0.4,0
691,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",0.0,29,9,130.0,8.7,0.0,0
815,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",166.0,119,10,166.0,0.0,8.4,1
816,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",165.0,118,10,166.0,3.0,8.4,1
817,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",165.0,117,10,166.0,2.0,8.5,1
818,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",164.0,116,10,166.0,3.0,8.5,1
819,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",160.0,115,10,166.0,7.2,8.3,1
820,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",156.0,114,10,166.0,10.0,8.2,1
821,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",156.0,113,10,166.0,8.6,8.3,1
822,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",156.0,112,10,166.0,7.5,8.4,1
823,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",156.0,111,10,166.0,6.7,8.4,1
824,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",156.0,110,10,166.0,6.0,8.5,1
825,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",156.0,109,10,166.0,5.5,8.6,1
826,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",155.0,108,10,166.0,5.5,8.6,1
827,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",155.0,107,10,166.0,5.1,8.7,1
828,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",151.0,106,10,166.0,6.4,8.5,1
829,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",150.0,105,10,166.0,6.4,8.6,1
830,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",149.0,104,10,166.0,6.4,8.6,1
831,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",145.0,103,10,166.0,7.4,8.4,1
832,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",144.0,102,10,166.0,7.3,8.5,1
833,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",144.0,101,10,166.0,6.9,8.6,1
834,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",143.0,100,10,166.0,6.9,8.6,1
835,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",142.0,99,10,166.0,6.9,8.6,1
836,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",141.0,98,10,166.0,6.8,8.6,1
837,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",140.0,97,10,166.0,6.8,8.7,1
838,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",139.0,96,10,166.0,6.8,8.7,1
839,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",135.0,95,10,166.0,7.4,8.5,1
840,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",134.0,94,10,166.0,7.4,8.6,1
841,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",130.0,93,10,166.0,8.0,8.4,1
842,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",130.0,92,10,166.0,7.7,8.5,1
843,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",129.0,91,10,166.0,7.7,8.5,1
845,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",129.0,90,9,166.0,7.4,8.6,1
846,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",128.0,89,9,166.0,7.4,8.6,1
847,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",128.0,88,9,166.0,7.1,8.7,1
848,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",128.0,87,9,166.0,6.9,8.8,1
849,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",127.0,86,9,166.0,6.9,8.9,1
850,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",126.0,85,9,166.0,6.9,8.9,1
851,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",126.0,84,9,166.0,6.7,9.0,1
852,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",125.0,83,9,166.0,6.6,9.0,1
853,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",125.0,82,9,166.0,6.5,9.1,1
854,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",121.0,81,9,166.0,6.9,9.0,1
855,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",121.0,80,9,166.0,6.8,9.1,1
856,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",121.0,79,9,166.0,6.6,9.2,1
857,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",120.0,78,9,166.0,6.6,9.2,1
858,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",118.0,77,9,166.0,6.7,9.2,1
859,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",117.0,76,9,166.0,6.7,9.2,1
860,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",116.0,75,9,166.0,6.7,9.3,1
861,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",115.0,74,9,166.0,6.7,9.3,1
862,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",114.0,73,9,166.0,6.6,9.4,1
863,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",112.0,72,9,166.0,6.8,9.3,1
864,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",106.0,71,9,166.0,7.3,9.0,1
865,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",100.0,70,9,166.0,7.9,8.6,1
866,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",99.0,69,9,166.0,7.9,8.6,1
868,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",98.0,68,9,166.0,7.8,8.6,1
869,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",98.0,67,8,166.0,7.7,8.8,1
870,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",97.0,66,8,166.0,7.7,8.8,1
871,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",96.0,65,8,166.0,7.6,8.9,1
872,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",92.0,64,8,166.0,7.9,8.6,1
873,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",91.0,63,8,166.0,7.9,8.7,1
874,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",91.0,62,8,166.0,7.8,8.8,1
875,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",90.0,61,8,166.0,7.7,8.9,1
876,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",90.0,60,7,166.0,7.6,9.0,1
877,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",89.0,59,7,166.0,7.6,9.1,1
878,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",88.0,58,7,166.0,7.5,9.1,1
879,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",88.0,57,7,166.0,7.4,9.3,1
880,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",87.0,56,7,166.0,7.4,9.3,1
881,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",87.0,55,7,166.0,7.3,9.5,1
882,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",86.0,54,7,166.0,7.3,9.6,1
883,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",85.0,53,7,166.0,7.3,9.6,1
884,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",81.0,52,7,166.0,7.5,9.3,1
885,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",80.0,51,7,166.0,7.5,9.4,1
886,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",79.0,50,7,166.0,7.5,9.5,1
887,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",73.0,49,7,166.0,7.9,8.9,1
888,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",72.0,48,7,166.0,7.8,9.0,1
889,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",72.0,47,7,166.0,7.7,9.2,1
890,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",68.0,46,7,166.0,7.9,8.9,1
891,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",64.0,45,7,166.0,8.2,8.5,1
892,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",64.0,44,7,166.0,8.1,8.7,1
893,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",63.0,43,7,166.0,8.0,8.8,1
894,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",62.0,42,7,166.0,8.0,8.9,1
895,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",61.0,41,7,166.0,8.0,8.9,1
896,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",60.0,40,7,166.0,8.0,9.0,1
898,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",60.0,39,6,166.0,7.9,9.2,1
899,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",60.0,38,6,166.0,7.8,9.5,1
900,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",59.0,37,6,166.0,7.7,9.6,1
902,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",57.0,36,6,166.0,7.8,9.5,1
903,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",56.0,35,6,166.0,7.8,9.6,1
904,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",55.0,34,6,166.0,7.7,9.7,1
905,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",54.0,33,6,166.0,7.7,9.8,1
906,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",50.0,32,6,166.0,7.9,9.4,1
907,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",49.0,31,6,166.0,7.9,9.5,1
908,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",48.0,30,6,166.0,7.9,9.6,1
909,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",47.0,29,6,166.0,7.8,9.7,1
910,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",43.0,28,6,166.0,8.0,9.2,1
911,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",42.0,27,6,166.0,8.0,9.3,1
912,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",42.0,26,6,166.0,7.9,9.7,1
913,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",41.0,25,6,166.0,7.9,9.8,1
914,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",40.0,24,6,166.0,7.9,10.0,1
915,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",34.0,23,6,166.0,8.2,8.9,1
916,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",33.0,22,6,166.0,8.1,9.0,1
917,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",32.0,21,6,166.0,8.1,9.1,1
918,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",31.0,20,6,166.0,8.1,9.3,1
919,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",30.0,19,6,166.0,8.1,9.5,1
920,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",30.0,18,6,166.0,8.0,10.0,1
921,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",24.0,17,6,166.0,8.3,8.5,1
922,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",23.0,16,6,166.0,8.2,8.6,1
923,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",22.0,15,6,166.0,8.2,8.8,1
924,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",21.0,14,6,166.0,8.2,9.0,1
925,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",17.0,13,6,166.0,8.4,7.8,1
926,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",11.0,12,6,166.0,8.6,5.5,1
927,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",10.0,11,6,166.0,8.6,5.5,1
928,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",6.0,10,6,166.0,8.7,3.6,1
929,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",5.0,9,6,166.0,8.7,3.3,1
930,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",5.0,8,5,166.0,8.6,3.8,1
